State,County,Winning Party,Dem. Candidate (1982),Dem. Votes,Dem. %,Rep. Candidate (1982),Rep. Votes,Rep. %,Highest Other (1982),Other Votes,Other %,Year
AZ,NAVAJO,R,"Starky, Stuart",7434,23.4,"McCain, John",23091,72.7,"Scattered Write-Ins,",1222,3.8,2004
AZ,PIMA,R,"Starky, Stuart",89483,25.2,"McCain, John",258010,72.6,"Scattered Write-Ins,",7980,2.2,2004
AZ,PINAL,R,"Starky, Stuart",13595,21.4,"McCain, John",48094,75.9,"Scattered Write-Ins,",1692,2.7,2004
AZ,SANTA CRUZ,R,"Starky, Stuart",3583,31.6,"McCain, John",7502,66.2,"Scattered Write-Ins,",252,2.2,2004
AZ,YAVAPAI,R,"Starky, Stuart",14852,17.4,"McCain, John",67312,78.9,"Scattered Write-Ins,",3160,3.7,2004
CA,ALAMEDA,D,"Boxer, Barbara",403892,75.7,"Jones, Bill",107966,20.2,"Feinland, Marsha",11851,2.2,2004
CA,ALPINE,D,"Boxer, Barbara",373,53.9,"Jones, Bill",289,41.8,"Feinland, Marsha",16,2.3,2004
CA,AMADOR,R,"Boxer, Barbara",7445,42.2,"Jones, Bill",9562,54.2,"Feinland, Marsha",271,1.5,2004
CA,BUTTE,R,"Boxer, Barbara",42512,45,"Jones, Bill",46446,49.1,"Feinland, Marsha",2385,2.5,2004
CA,CALAVERAS,R,"Boxer, Barbara",9339,42.2,"Jones, Bill",11865,53.6,"Feinland, Marsha",334,1.5,2004
CA,COLUSA,R,"Boxer, Barbara",2228,36.6,"Jones, Bill",3657,60.1,"Feinland, Marsha",75,1.2,2004
CA,CONTRA COSTA,D,"Boxer, Barbara",258905,63.5,"Jones, Bill",135559,33.2,"Feinland, Marsha",6044,1.5,2004
CA,DEL NORTE,R,"Boxer, Barbara",4264,46,"Jones, Bill",4513,48.7,"Feinland, Marsha",212,2.3,2004
CA,EL DORADO,R,"Boxer, Barbara",33715,39.6,"Jones, Bill",47775,56.1,"Feinland, Marsha",1743,2,2004
CA,FRESNO,R,"Boxer, Barbara",109849,45.4,"Jones, Bill",124937,51.6,"Feinland, Marsha",3905,1.6,2004
CA,GLENN,R,"Boxer, Barbara",3147,33.9,"Jones, Bill",5739,61.8,"Feinland, Marsha",173,1.9,2004
CA,HUMBOLDT,D,"Boxer, Barbara",38016,58.8,"Jones, Bill",22394,34.6,"Feinland, Marsha",2246,3.5,2004
CA,IMPERIAL,D,"Boxer, Barbara",19498,57.6,"Jones, Bill",12195,36.1,"Feinland, Marsha",1159,3.4,2004
CA,INYO,R,"Boxer, Barbara",3474,40.7,"Jones, Bill",4643,54.4,"Feinland, Marsha",178,2.1,2004
CA,KERN,R,"Boxer, Barbara",79769,38.1,"Jones, Bill",118882,56.8,"Feinland, Marsha",4543,2.2,2004
CA,KINGS,R,"Boxer, Barbara",13485,42.7,"Jones, Bill",17075,54.1,"Feinland, Marsha",539,1.7,2004
CA,LAKE,D,"Boxer, Barbara",13812,56.3,"Jones, Bill",9619,39.2,"Feinland, Marsha",469,1.9,2004
CA,LASSEN,R,"Boxer, Barbara",3655,32.4,"Jones, Bill",7051,62.4,"Feinland, Marsha",223,2,2004
CA,LOS ANGELES,D,"Boxer, Barbara",1940493,66.8,"Jones, Bill",822351,28.3,"Feinland, Marsha",68743,2.4,2004
CA,MADERA,R,"Boxer, Barbara",15058,39.1,"Jones, Bill",22249,57.8,"Feinland, Marsha",641,1.7,2004
CA,MARIN,D,"Boxer, Barbara",94164,70.9,"Jones, Bill",34301,25.8,"Feinland, Marsha",1915,1.4,2004
CA,MARIPOSA,R,"Boxer, Barbara",3437,40.4,"Jones, Bill",4751,55.8,"Feinland, Marsha",144,1.7,2004
CA,MENDOCINO,D,"Boxer, Barbara",23415,61.9,"Jones, Bill",11131,29.4,"Feinland, Marsha",1044,2.8,2004
CA,MERCED,D,"Boxer, Barbara",27975,49.6,"Jones, Bill",26023,46.2,"Feinland, Marsha",1098,1.9,2004
CA,MODOC,R,"Boxer, Barbara",1253,28.5,"Jones, Bill",2916,66.3,"Feinland, Marsha",67,1.5,2004
CA,MONO,D,"Boxer, Barbara",2592,50,"Jones, Bill",2314,44.6,"Feinland, Marsha",111,2.1,2004
CA,MONTEREY,D,"Boxer, Barbara",76647,62.3,"Jones, Bill",40547,33,"Feinland, Marsha",2263,1.8,2004
CA,NAPA,D,"Boxer, Barbara",33577,60.3,"Jones, Bill",20012,35.9,"Feinland, Marsha",884,1.6,2004
CA,NEVADA,R,"Boxer, Barbara",24367,45.8,"Jones, Bill",26321,49.5,"Feinland, Marsha",1013,1.9,2004
CA,ORANGE,R,"Boxer, Barbara",458604,43.7,"Jones, Bill",533406,50.9,"Feinland, Marsha",20394,1.9,2004
CA,PLACER,R,"Boxer, Barbara",59554,39.7,"Jones, Bill",85163,56.8,"Feinland, Marsha",2197,1.5,2004
CA,PLUMAS,R,"Boxer, Barbara",4347,39.6,"Jones, Bill",6019,54.8,"Feinland, Marsha",243,2.2,2004
CA,RIVERSIDE,R,"Boxer, Barbara",259169,47.4,"Jones, Bill",266197,48.7,"Feinland, Marsha",10547,1.9,2004
CA,SACRAMENTO,D,"Boxer, Barbara",252016,54.2,"Jones, Bill",196984,42.3,"Feinland, Marsha",6995,1.5,2004
CA,SAN BENITO,D,"Boxer, Barbara",10349,55.8,"Jones, Bill",7365,39.7,"Feinland, Marsha",363,2,2004
CA,SAN BERNARDINO,D,"Boxer, Barbara",251776,49.8,"Jones, Bill",229527,45.4,"Feinland, Marsha",11038,2.2,2004
CA,SAN DIEGO,D,"Boxer, Barbara",565457,51.5,"Jones, Bill",484948,44.1,"Feinland, Marsha",22431,2,2004
CA,SAN FRANCISCO,D,"Boxer, Barbara",277193,82.7,"Jones, Bill",43029,12.8,"Feinland, Marsha",7220,2.2,2004
CA,SAN JOAQUIN,D,"Boxer, Barbara",99074,53,"Jones, Bill",80350,43,"Feinland, Marsha",3582,1.9,2004
CA,SAN LUIS OBISPO,R,"Boxer, Barbara",58212,46.5,"Jones, Bill",60708,48.5,"Feinland, Marsha",2659,2.1,2004
CA,SAN MATEO,D,"Boxer, Barbara",196285,70.5,"Jones, Bill",73171,26.3,"Feinland, Marsha",3715,1.3,2004
CA,SANTA BARBARA,D,"Boxer, Barbara",91055,55.1,"Jones, Bill",66146,40,"Feinland, Marsha",3347,2,2004
CA,SANTA CLARA,D,"Boxer, Barbara",380551,66,"Jones, Bill",172008,29.8,"Feinland, Marsha",9550,1.7,2004
CA,SANTA CRUZ,D,"Boxer, Barbara",84840,70.6,"Jones, Bill",28239,23.5,"Feinland, Marsha",3329,2.8,2004
CA,SHASTA,R,"Boxer, Barbara",26795,35.2,"Jones, Bill",45667,60,"Feinland, Marsha",1412,1.9,2004
CA,SIERRA,R,"Boxer, Barbara",679,34.9,"Jones, Bill",1143,58.7,"Feinland, Marsha",37,1.9,2004
CA,SISKIYOU,R,"Boxer, Barbara",8215,39.9,"Jones, Bill",11308,55,"Feinland, Marsha",399,1.9,2004
CA,SOLANO,D,"Boxer, Barbara",89779,61.3,"Jones, Bill",51354,35.1,"Feinland, Marsha",2355,1.6,2004
CA,SONOMA,D,"Boxer, Barbara",143124,65.7,"Jones, Bill",64438,29.6,"Feinland, Marsha",4962,2.3,2004
CA,STANISLAUS,R,"Boxer, Barbara",67539,46.9,"Jones, Bill",71527,49.7,"Feinland, Marsha",2324,1.6,2004
CA,SUTTER,R,"Boxer, Barbara",10864,36.6,"Jones, Bill",17824,60.1,"Feinland, Marsha",436,1.5,2004
CA,TEHAMA,R,"Boxer, Barbara",8285,36.2,"Jones, Bill",13488,58.9,"Feinland, Marsha",403,1.8,2004
CA,TRINITY,R,"Boxer, Barbara",2960,46.2,"Jones, Bill",3068,47.9,"Feinland, Marsha",139,2.2,2004
CA,TULARE,R,"Boxer, Barbara",36181,37.1,"Jones, Bill",58066,59.5,"Feinland, Marsha",1798,1.8,2004
CA,TUOLUMNE,R,"Boxer, Barbara",11538,44.4,"Jones, Bill",13620,52.4,"Feinland, Marsha",319,1.2,2004
CA,VENTURA,D,"Boxer, Barbara",159920,52.1,"Jones, Bill",133917,43.7,"Feinland, Marsha",5630,1.8,2004
CA,YOLO,D,"Boxer, Barbara",44085,61.9,"Jones, Bill",24234,34,"Feinland, Marsha",1340,1.9,2004
CA,YUBA,R,"Boxer, Barbara",6926,38.9,"Jones, Bill",9925,55.8,"Feinland, Marsha",393,2.2,2004
CO,ALAMOSA,D,"Salazar, Ken",3937,63.6,"Coors, Pete",2158,34.8,"Campbell, Douglas",44,0.7,2004
CO,ARAPAHOE,D,"Salazar, Ken",120225,52.2,"Coors, Pete",105921,46,"Campbell, Douglas",1546,0.7,2004
CO,ARCHULETA,R,"Salazar, Ken",2531,43.8,"Coors, Pete",3051,52.8,"Campbell, Douglas",92,1.6,2004
CO,BACA,R,"Salazar, Ken",848,39.5,"Coors, Pete",1248,58.1,"Campbell, Douglas",23,1.1,2004
CO,BENT,D,"Salazar, Ken",1124,52.4,"Coors, Pete",962,44.8,"Campbell, Douglas",26,1.2,2004
CO,BROOMFIELD,D,"Salazar, Ken",11940,51.9,"Coors, Pete",10588,46.1,"Campbell, Douglas",198,0.9,2004
CO,CHAFFEE,R,"Salazar, Ken",4229,48.6,"Coors, Pete",4286,49.3,"Campbell, Douglas",87,1,2004
CO,CHEYENNE,R,"Salazar, Ken",330,29.3,"Coors, Pete",762,67.6,"Campbell, Douglas",19,1.7,2004
CO,CLEAR CREEK,D,"Salazar, Ken",3179,56.9,"Coors, Pete",2246,40.2,"Campbell, Douglas",55,1,2004
CO,CONEJOS,D,"Salazar, Ken",2624,67.9,"Coors, Pete",1177,30.5,"Campbell, Douglas",43,1.1,2004
CO,COSTILLA,D,"Salazar, Ken",1363,75.9,"Coors, Pete",372,20.7,"Campbell, Douglas",37,2.1,2004
CO,CROWLEY,R,"Salazar, Ken",608,41.1,"Coors, Pete",823,55.7,"Campbell, Douglas",25,1.7,2004
CO,CUSTER,R,"Salazar, Ken",902,37.5,"Coors, Pete",1449,60.3,"Campbell, Douglas",19,0.8,2004
CO,DELTA,R,"Salazar, Ken",5060,35.9,"Coors, Pete",8598,61,"Campbell, Douglas",204,1.4,2004
CO,DENVER,D,"Salazar, Ken",169580,72.5,"Coors, Pete",60387,25.8,"Campbell, Douglas",1319,0.6,2004
CO,DOLORES,R,"Salazar, Ken",498,44.2,"Coors, Pete",581,51.6,"Campbell, Douglas",26,2.3,2004
CO,DOUGLAS,R,"Salazar, Ken",45425,37.9,"Coors, Pete",72911,60.8,"Campbell, Douglas",705,0.6,2004
CO,EAGLE,D,"Salazar, Ken",10110,55.6,"Coors, Pete",7636,42,"Campbell, Douglas",180,1,2004
CO,EL PASO,R,"Salazar, Ken",81403,34.1,"Coors, Pete",151414,63.4,"Campbell, Douglas",2456,1,2004
CO,ELBERT,R,"Salazar, Ken",3497,31.1,"Coors, Pete",7475,66.6,"Campbell, Douglas",145,1.3,2004
CO,FREMONT,R,"Salazar, Ken",7053,38,"Coors, Pete",10942,59,"Campbell, Douglas",325,1.8,2004
CO,GARFIELD,D,"Salazar, Ken",9959,48.7,"Coors, Pete",9840,48.1,"Campbell, Douglas",290,1.4,2004
CO,GILPIN,D,"Salazar, Ken",1815,57.2,"Coors, Pete",1221,38.5,"Campbell, Douglas",51,1.6,2004
CO,GRAND,R,"Salazar, Ken",3560,47.2,"Coors, Pete",3788,50.2,"Campbell, Douglas",79,1,2004
CO,GUNNISON,D,"Salazar, Ken",5280,63.2,"Coors, Pete",2872,34.4,"Campbell, Douglas",77,0.9,2004
CO,HINSDALE,R,"Salazar, Ken",279,46.4,"Coors, Pete",296,49.3,"Campbell, Douglas",15,2.5,2004
CO,HUERFANO,D,"Salazar, Ken",1969,57.5,"Coors, Pete",1364,39.8,"Campbell, Douglas",52,1.5,2004
CO,JACKSON,R,"Salazar, Ken",352,37.8,"Coors, Pete",547,58.8,"Campbell, Douglas",16,1.7,2004
CO,KIOWA,R,"Salazar, Ken",295,33.1,"Coors, Pete",574,64.5,"Campbell, Douglas",13,1.5,2004
CO,KIT CARSON,R,"Salazar, Ken",1106,31.9,"Coors, Pete",2284,65.8,"Campbell, Douglas",45,1.3,2004
CO,LA PLATA,D,"Salazar, Ken",13989,55.8,"Coors, Pete",10561,42.1,"Campbell, Douglas",188,0.7,2004
CO,LAKE,D,"Salazar, Ken",1778,60.3,"Coors, Pete",1062,36,"Campbell, Douglas",41,1.4,2004
CO,LARIMER,D,"Salazar, Ken",73204,50.6,"Coors, Pete",67597,46.8,"Campbell, Douglas",1471,1,2004
CO,LAS ANIMAS,D,"Salazar, Ken",3783,57,"Coors, Pete",2650,40,"Campbell, Douglas",98,1.5,2004
CO,LINCOLN,R,"Salazar, Ken",682,29.5,"Coors, Pete",1580,68.4,"Campbell, Douglas",29,1.3,2004
CO,LOGAN,R,"Salazar, Ken",3114,35.8,"Coors, Pete",5415,62.2,"Campbell, Douglas",82,0.9,2004
CO,MESA,R,"Salazar, Ken",21718,35.5,"Coors, Pete",38080,62.2,"Campbell, Douglas",672,1.1,2004
CO,MINERAL,D,"Salazar, Ken",338,55.1,"Coors, Pete",267,43.6,"Campbell, Douglas",4,0.7,2004
CO,MOFFAT,R,"Salazar, Ken",1966,34.5,"Coors, Pete",3494,61.4,"Campbell, Douglas",122,2.1,2004
CO,MONTEZUMA,R,"Salazar, Ken",4773,44,"Coors, Pete",5724,52.8,"Campbell, Douglas",153,1.4,2004
CO,MONTROSE,R,"Salazar, Ken",5603,34,"Coors, Pete",10433,63.3,"Campbell, Douglas",202,1.2,2004
CO,MORGAN,R,"Salazar, Ken",3938,39.7,"Coors, Pete",5745,57.9,"Campbell, Douglas",125,1.3,2004
CO,OTERO,R,"Salazar, Ken",3963,48.4,"Coors, Pete",4037,49.3,"Campbell, Douglas",106,1.3,2004
CO,OURAY,R,"Salazar, Ken",1315,48.7,"Coors, Pete",1332,49.4,"Campbell, Douglas",24,0.9,2004
CO,PARK,R,"Salazar, Ken",3696,44.5,"Coors, Pete",4330,52.1,"Campbell, Douglas",123,1.5,2004
CO,PHILLIPS,R,"Salazar, Ken",804,35.2,"Coors, Pete",1443,63.2,"Campbell, Douglas",17,0.7,2004
CO,PITKIN,D,"Salazar, Ken",6135,67.4,"Coors, Pete",2783,30.6,"Campbell, Douglas",72,0.8,2004
CO,PROWERS,R,"Salazar, Ken",1987,42.1,"Coors, Pete",2628,55.6,"Campbell, Douglas",62,1.3,2004
CO,PUEBLO,D,"Salazar, Ken",39687,59.1,"Coors, Pete",26160,38.9,"Campbell, Douglas",717,1.1,2004
CO,RIO BLANCO,R,"Salazar, Ken",871,29.2,"Coors, Pete",2004,67.1,"Campbell, Douglas",65,2.2,2004
CO,RIO GRANDE,D,"Salazar, Ken",2854,51.5,"Coors, Pete",2571,46.4,"Campbell, Douglas",64,1.2,2004
CO,ROUTT,D,"Salazar, Ken",6771,58.4,"Coors, Pete",4522,39,"Campbell, Douglas",135,1.2,2004
CO,SAGUACHE,D,"Salazar, Ken",1817,65.2,"Coors, Pete",889,31.9,"Campbell, Douglas",34,1.2,2004
CO,SAN JUAN,D,"Salazar, Ken",320,65.6,"Coors, Pete",150,30.7,"Campbell, Douglas",9,1.8,2004
CO,SAN MIGUEL,D,"Salazar, Ken",2858,72,"Coors, Pete",1002,25.2,"Campbell, Douglas",23,0.6,2004
CO,SEDGWICK,R,"Salazar, Ken",512,38.1,"Coors, Pete",800,59.6,"Campbell, Douglas",15,1.1,2004
CO,SUMMIT,D,"Salazar, Ken",8205,60.5,"Coors, Pete",5022,37,"Campbell, Douglas",122,0.9,2004
CO,TELLER,R,"Salazar, Ken",3740,31.9,"Coors, Pete",7617,65,"Campbell, Douglas",182,1.6,2004
CO,WASHINGTON,R,"Salazar, Ken",742,29.5,"Coors, Pete",1717,68.2,"Campbell, Douglas",36,1.4,2004
CO,YUMA,R,"Salazar, Ken",1488,33.1,"Coors, Pete",2909,64.6,"Campbell, Douglas",60,1.3,2004
CT,FAIRFIELD,D,"Dodd, Christopher",222523,61.7,"Orchulli, Jack",133982,37.1,"Knibbs, Timothy",2241,0.6,2004
CT,HARTFORD,D,"Dodd, Christopher",250482,70.2,"Orchulli, Jack",101132,28.3,"Knibbs, Timothy",2928,0.8,2004
CT,LITCHFIELD,D,"Dodd, Christopher",51010,57.7,"Orchulli, Jack",34975,39.6,"Knibbs, Timothy",1696,1.9,2004
CT,MIDDLESEX,D,"Dodd, Christopher",53536,69,"Orchulli, Jack",23154,29.8,"Knibbs, Timothy",503,0.6,2004
CT,NEW HAVEN,D,"Dodd, Christopher",218571,67.1,"Orchulli, Jack",101720,31.2,"Knibbs, Timothy",2967,0.9,2004
CT,NEW LONDON,D,"Dodd, Christopher",75762,70.6,"Orchulli, Jack",29683,27.7,"Knibbs, Timothy",1017,0.9,2004
CT,TOLLAND,D,"Dodd, Christopher",44101,67.7,"Orchulli, Jack",20049,30.8,"Knibbs, Timothy",610,0.9,2004
CT,WINDHAM,D,"Dodd, Christopher",29362,67.9,"Orchulli, Jack",13054,30.2,"Knibbs, Timothy",480,1.1,2004
FL,ALACHUA,D,"Castor, Betty",63809,58.7,"Martinez, Mel",43074,39.6,"Bradley, Dennis",1795,1.7,2004
FL,BAKER,R,"Castor, Betty",2853,29,"Martinez, Mel",6815,69.2,"Bradley, Dennis",186,1.9,2004
FL,BAY,R,"Castor, Betty",22190,30.2,"Martinez, Mel",49639,67.6,"Bradley, Dennis",1564,2.1,2004
FL,BRADFORD,R,"Castor, Betty",3938,36.7,"Martinez, Mel",6534,60.8,"Bradley, Dennis",270,2.5,2004
FL,BREVARD,R,"Castor, Betty",111477,42.6,"Martinez, Mel",142394,54.4,"Bradley, Dennis",7679,2.9,2004
FL,BROWARD,D,"Castor, Betty",442728,64.4,"Martinez, Mel",231266,33.6,"Bradley, Dennis",13766,2,2004
FL,CALHOUN,R,"Castor, Betty",2526,43.3,"Martinez, Mel",3133,53.7,"Bradley, Dennis",175,3,2004
FL,CHARLOTTE,R,"Castor, Betty",32837,42.3,"Martinez, Mel",43079,55.5,"Bradley, Dennis",1729,2.2,2004
FL,CITRUS,R,"Castor, Betty",31699,46.3,"Martinez, Mel",33998,49.7,"Bradley, Dennis",2742,4,2004
FL,CLAY,R,"Castor, Betty",20831,25.9,"Martinez, Mel",58131,72.2,"Bradley, Dennis",1500,1.9,2004
FL,COLLIER,R,"Castor, Betty",40332,32.5,"Martinez, Mel",81948,66,"Bradley, Dennis",1934,1.6,2004
FL,COLUMBIA,R,"Castor, Betty",9780,39.9,"Martinez, Mel",14014,57.2,"Bradley, Dennis",726,3,2004
FL,DESOTO,R,"Castor, Betty",4031,43.3,"Martinez, Mel",4994,53.6,"Bradley, Dennis",295,3.2,2004
FL,DIXIE,R,"Castor, Betty",2735,43.4,"Martinez, Mel",3322,52.7,"Bradley, Dennis",249,3.9,2004
FL,DUVAL,R,"Castor, Betty",163748,43.7,"Martinez, Mel",205001,54.7,"Bradley, Dennis",6144,1.6,2004
FL,ESCAMBIA,R,"Castor, Betty",48274,34.6,"Martinez, Mel",88787,63.6,"Bradley, Dennis",2632,1.9,2004
FL,FLAGLER,D,"Castor, Betty",18812,49.5,"Martinez, Mel",18294,48.1,"Bradley, Dennis",904,2.4,2004
FL,FRANKLIN,D,"Castor, Betty",2886,50.3,"Martinez, Mel",2706,47.1,"Bradley, Dennis",150,2.6,2004
FL,GADSDEN,D,"Castor, Betty",15246,73.3,"Martinez, Mel",5230,25.2,"Bradley, Dennis",316,1.5,2004
FL,GILCHRIST,R,"Castor, Betty",2578,37.4,"Martinez, Mel",4060,58.9,"Bradley, Dennis",258,3.7,2004
FL,GLADES,R,"Castor, Betty",1821,44.2,"Martinez, Mel",2147,52.1,"Bradley, Dennis",147,3.6,2004
FL,GULF,R,"Castor, Betty",2858,40.1,"Martinez, Mel",4086,57.4,"Bradley, Dennis",180,2.5,2004
FL,HAMILTON,D,"Castor, Betty",2597,52.7,"Martinez, Mel",2206,44.7,"Bradley, Dennis",127,2.6,2004
FL,HARDEE,R,"Castor, Betty",2806,39.3,"Martinez, Mel",4024,56.4,"Bradley, Dennis",306,4.3,2004
FL,HENDRY,R,"Castor, Betty",4027,42,"Martinez, Mel",5350,55.8,"Bradley, Dennis",219,2.3,2004
FL,HERNANDO,D,"Castor, Betty",39634,50,"Martinez, Mel",36557,46.1,"Bradley, Dennis",3143,4,2004
FL,HIGHLANDS,R,"Castor, Betty",17196,42.1,"Martinez, Mel",22326,54.7,"Bradley, Dennis",1278,3.1,2004
FL,HILLSBOROUGH,D,"Castor, Betty",230298,51.4,"Martinez, Mel",207331,46.3,"Bradley, Dennis",10239,2.3,2004
FL,HOLMES,R,"Castor, Betty",2608,32.3,"Martinez, Mel",5114,63.4,"Bradley, Dennis",342,4.2,2004
FL,INDIAN RIVER,R,"Castor, Betty",23511,39.6,"Martinez, Mel",34338,57.8,"Bradley, Dennis",1543,2.6,2004
FL,JACKSON,R,"Castor, Betty",8605,44.2,"Martinez, Mel",10449,53.7,"Bradley, Dennis",394,2,2004
FL,JEFFERSON,D,"Castor, Betty",4504,61.1,"Martinez, Mel",2722,36.9,"Bradley, Dennis",145,2,2004
FL,LAFAYETTE,R,"Castor, Betty",1390,42.9,"Martinez, Mel",1768,54.6,"Bradley, Dennis",82,2.5,2004
FL,LAKE,R,"Castor, Betty",49635,40.9,"Martinez, Mel",68425,56.4,"Bradley, Dennis",3318,2.7,2004
FL,LEE,R,"Castor, Betty",89048,38.2,"Martinez, Mel",139810,59.9,"Bradley, Dennis",4530,1.9,2004
FL,LEON,D,"Castor, Betty",86180,64.6,"Martinez, Mel",45453,34.1,"Bradley, Dennis",1677,1.3,2004
FL,LEVY,R,"Castor, Betty",7129,43.6,"Martinez, Mel",8735,53.4,"Bradley, Dennis",497,3,2004
FL,LIBERTY,D,"Castor, Betty",1459,49.1,"Martinez, Mel",1448,48.8,"Bradley, Dennis",63,2.1,2004
FL,MADISON,D,"Castor, Betty",4640,56.7,"Martinez, Mel",3318,40.6,"Bradley, Dennis",219,2.7,2004
FL,MANATEE,R,"Castor, Betty",64795,45.8,"Martinez, Mel",72829,51.5,"Bradley, Dennis",3699,2.6,2004
FL,MARION,R,"Castor, Betty",60814,44,"Martinez, Mel",73530,53.2,"Bradley, Dennis",3798,2.7,2004
FL,MARTIN,R,"Castor, Betty",29868,42.4,"Martinez, Mel",39076,55.4,"Bradley, Dennis",1576,2.2,2004
FL,MIAMI-DADE,R,"Castor, Betty",366482,49,"Martinez, Mel",367867,49.2,"Bradley, Dennis",13202,1.8,2004
FL,MONROE,D,"Castor, Betty",18961,49.5,"Martinez, Mel",18075,47.2,"Bradley, Dennis",1266,3.3,2004
FL,NASSAU,R,"Castor, Betty",9519,29.7,"Martinez, Mel",21893,68.4,"Bradley, Dennis",588,1.8,2004
FL,OKALOOSA,R,"Castor, Betty",19645,22.5,"Martinez, Mel",65146,74.7,"Bradley, Dennis",2412,2.8,2004
FL,OKEECHOBEE,R,"Castor, Betty",5464,45.8,"Martinez, Mel",5959,50,"Bradley, Dennis",496,4.2,2004
FL,ORANGE,R,"Castor, Betty",187549,49,"Martinez, Mel",188121,49.1,"Bradley, Dennis",7073,1.8,2004
FL,OSCEOLA,R,"Castor, Betty",36569,45.2,"Martinez, Mel",42103,52,"Bradley, Dennis",2296,2.8,2004
FL,PALM BEACH,D,"Castor, Betty",318042,60.2,"Martinez, Mel",200442,38,"Bradley, Dennis",9525,1.8,2004
FL,PASCO,D,"Castor, Betty",90761,48.7,"Martinez, Mel",89420,48,"Bradley, Dennis",6035,3.2,2004
FL,PINELLAS,D,"Castor, Betty",234451,52.7,"Martinez, Mel",197640,44.5,"Bradley, Dennis",12365,2.8,2004
FL,POLK,R,"Castor, Betty",93231,44.8,"Martinez, Mel",108774,52.3,"Bradley, Dennis",6051,2.9,2004
FL,PUTNAM,R,"Castor, Betty",13701,44.9,"Martinez, Mel",15941,52.2,"Bradley, Dennis",876,2.9,2004
FL,SANTA ROSA,R,"Castor, Betty",15165,23,"Martinez, Mel",49149,74.7,"Bradley, Dennis",1524,2.3,2004
FL,SARASOTA,R,"Castor, Betty",91651,48.1,"Martinez, Mel",95425,50.1,"Bradley, Dennis",3451,1.8,2004
FL,SEMINOLE,R,"Castor, Betty",76579,41.8,"Martinez, Mel",102898,56.1,"Bradley, Dennis",3913,2.1,2004
FL,ST. JOHNS,R,"Castor, Betty",27319,32.1,"Martinez, Mel",56251,66.2,"Bradley, Dennis",1417,1.7,2004
FL,ST. LUCIE,D,"Castor, Betty",50660,51.7,"Martinez, Mel",44436,45.3,"Bradley, Dennis",2905,3,2004
FL,SUMTER,R,"Castor, Betty",12844,40.9,"Martinez, Mel",17929,57,"Bradley, Dennis",656,2.1,2004
FL,SUWANNEE,R,"Castor, Betty",6069,39,"Martinez, Mel",9095,58.4,"Bradley, Dennis",397,2.6,2004
FL,TAYLOR,R,"Castor, Betty",3972,47,"Martinez, Mel",4241,50.2,"Bradley, Dennis",241,2.9,2004
FL,UNION,R,"Castor, Betty",1632,35.5,"Martinez, Mel",2874,62.5,"Bradley, Dennis",89,1.9,2004
FL,VOLUSIA,D,"Castor, Betty",114932,51,"Martinez, Mel",104032,46.2,"Bradley, Dennis",6170,2.7,2004
FL,WAKULLA,D,"Castor, Betty",6048,52.1,"Martinez, Mel",5240,45.1,"Bradley, Dennis",331,2.8,2004
FL,WALTON,R,"Castor, Betty",6770,28.9,"Martinez, Mel",16038,68.6,"Bradley, Dennis",585,2.5,2004
FL,WASHINGTON,R,"Castor, Betty",3452,34.2,"Martinez, Mel",6414,63.5,"Bradley, Dennis",242,2.4,2004
GA,APPLING,R,"Majette, Denise",1788,29.7,"Isakson, Johnny",4149,68.8,"Buckley, Allen",91,1.5,2004
GA,ATKINSON,R,"Majette, Denise",798,34.5,"Isakson, Johnny",1468,63.5,"Buckley, Allen",45,1.9,2004
GA,BACON,R,"Majette, Denise",888,25.8,"Isakson, Johnny",2501,72.5,"Buckley, Allen",59,1.7,2004
GA,BAKER,D,"Majette, Denise",819,49.8,"Isakson, Johnny",799,48.6,"Buckley, Allen",26,1.6,2004
GA,BALDWIN,R,"Majette, Denise",6468,45.6,"Isakson, Johnny",7483,52.7,"Buckley, Allen",243,1.7,2004
GA,BANKS,R,"Majette, Denise",1181,21.6,"Isakson, Johnny",4168,76.3,"Buckley, Allen",112,2.1,2004
GA,BARROW,R,"Majette, Denise",4156,23.8,"Isakson, Johnny",12845,73.6,"Buckley, Allen",457,2.6,2004
GA,BARTOW,R,"Majette, Denise",7596,25.6,"Isakson, Johnny",21392,72,"Buckley, Allen",717,2.4,2004
GA,BEN HILL,R,"Majette, Denise",2265,42,"Isakson, Johnny",3043,56.4,"Buckley, Allen",83,1.5,2004
GA,BERRIEN,R,"Majette, Denise",1574,28.9,"Isakson, Johnny",3754,69,"Buckley, Allen",109,2,2004
GA,BIBB,R,"Majette, Denise",27517,48.6,"Isakson, Johnny",28213,49.8,"Buckley, Allen",902,1.6,2004
GA,BLECKLEY,R,"Majette, Denise",1143,26.8,"Isakson, Johnny",3045,71.3,"Buckley, Allen",80,1.9,2004
GA,BRANTLEY,R,"Majette, Denise",1377,26.5,"Isakson, Johnny",3716,71.4,"Buckley, Allen",113,2.2,2004
GA,BROOKS,R,"Majette, Denise",1905,39.8,"Isakson, Johnny",2786,58.2,"Buckley, Allen",97,2,2004
GA,BRYAN,R,"Majette, Denise",2410,24.9,"Isakson, Johnny",7130,73.7,"Buckley, Allen",132,1.4,2004
GA,BULLOCH,R,"Majette, Denise",6103,32.5,"Isakson, Johnny",12409,66.1,"Buckley, Allen",266,1.4,2004
