govid,year,fips,county.x,state,seats_total,seats_dem,seats_rep,source,seats_oth,elecdate,demshare_council,abb,seats_tot,partisan_prop,duplicate,demshare_council2,dem_control,govid_state,govid_county,county.y,fips_state,fips_county,interpolation_gap,population_actual,population_est
31014,2000,34027,Morris County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,2,470212,470212
31014,2001,34027,Morris County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,474471
31014,2002,34027,Morris County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,3,478730,478730
31014,2003,34027,Morris County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,482684.3333
31014,2004,34027,Morris County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,486638.6667
31014,2005,34027,Morris County,NJ,7,0,7,OC,0,11/2/04,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,1,490593,490593
31014,2006,34027,Morris County,NJ,7,0,7,OC,0,11/2/04,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,1,493160,493160
31014,2007,34027,Morris County,NJ,7,0,7,OC,0,11/2/04,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,3,488475,488475
31014,2008,34027,Morris County,NJ,7,0,7,OC,0,11/2/04,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,489742
31014,2009,34027,Morris County,NJ,7,0,7,OC,0,11/2/04,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,491009
31014,2010,34027,Morris County,NJ,7,0,7,OC,0,11/3/09,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,6,492276,492276
31014,2011,34027,Morris County,NJ,7,0,7,OC,0,11/2/10,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,493300.5
31014,2012,34027,Morris County,NJ,7,0,7,OC,0,11/8/11,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,494325
31014,2013,34027,Morris County,NJ,7,0,7,OC,0,11/6/12,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,495349.5
31014,2014,34027,Morris County,NJ,7,0,7,OC,0,11/6/12,0,NJ,7,1,FALSE,0,0,31,14,MORRIS,34,27,NA,NA,496374
31015,1985,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,1,375248,375248
31015,1986,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,2,392666,392666
31015,1987,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,401683
31015,1988,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,2,410700,410700
31015,1989,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,421951.5
31015,1990,34029,Ocean County,NJ,5,2,3,CW_newspapers,NA,NA,0.4,NJ,5,1,FALSE,0.4,0,31,15,OCEAN,34,29,4,433203,433203
31015,1991,34029,Ocean County,NJ,5,2,3,CW_newspapers,NA,NA,0.4,NJ,5,1,FALSE,0.4,0,31,15,OCEAN,34,29,NA,NA,434481
31015,1992,34029,Ocean County,NJ,5,2,3,CW_newspapers,NA,NA,0.4,NJ,5,1,FALSE,0.4,0,31,15,OCEAN,34,29,NA,NA,435759
31015,1993,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,437037
31015,1994,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,2,438315,438315
31015,1995,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,456208.5
31015,1996,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,2,474102,474102
31015,1997,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,481960.5
31015,1998,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,2,489819,489819
31015,1999,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,500367.5
31015,2000,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,2,510916,510916
31015,2001,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,523990.5
31015,2002,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,3,537065,537065
31015,2003,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,544157
31015,2004,34029,Ocean County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,551249
31015,2005,34029,Ocean County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,1,558341,558341
31015,2006,34029,Ocean County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,1,562335,562335
31015,2007,34029,Ocean County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,3,565493,565493
31015,2008,34029,Ocean County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,569184.3333
31015,2009,34029,Ocean County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,572875.6667
31015,2010,34029,Ocean County,NJ,5,0,5,OC,0,11/3/09,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,6,576567,576567
31015,2011,34029,Ocean County,NJ,5,0,5,OC,0,11/2/10,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,579222
31015,2012,34029,Ocean County,NJ,5,0,5,OC,0,11/8/11,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,581877
31015,2013,34029,Ocean County,NJ,5,0,5,OC,0,11/6/12,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,584532
31015,2014,34029,Ocean County,NJ,5,0,5,OC,0,11/6/12,0,NJ,5,1,FALSE,0,0,31,15,OCEAN,34,29,NA,NA,587187
31016,1985,34031,Passaic County,NJ,7,4,3,CW_newspapers,NA,NA,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,1,455229,455229
31016,1986,34031,Passaic County,NJ,7,2,5,CW_newspapers,NA,NA,0.285714286,NJ,7,1,FALSE,0.285714286,0,31,16,PASSAIC,34,31,2,460965,460965
31016,1987,34031,Passaic County,NJ,7,1,6,CW_newspapers,NA,NA,0.142857143,NJ,7,1,FALSE,0.142857143,0,31,16,PASSAIC,34,31,NA,NA,461882.5
31016,1988,34031,Passaic County,NJ,7,1,6,CW_newspapers,NA,NA,0.142857143,NJ,7,1,FALSE,0.142857143,0,31,16,PASSAIC,34,31,2,462800,462800
31016,1989,34031,Passaic County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,16,PASSAIC,34,31,NA,NA,457930
31016,1990,34031,Passaic County,NJ,7,1,6,CW_newspapers,NA,NA,0.142857143,NJ,7,1,FALSE,0.142857143,0,31,16,PASSAIC,34,31,4,453060,453060
31016,1991,34031,Passaic County,NJ,7,1,6,CW_newspapers,NA,NA,0.142857143,NJ,7,1,FALSE,0.142857143,0,31,16,PASSAIC,34,31,NA,NA,453838
31016,1992,34031,Passaic County,NJ,7,1,6,CW_newspapers,NA,NA,0.142857143,NJ,7,1,FALSE,0.142857143,0,31,16,PASSAIC,34,31,NA,NA,454616
31016,1993,34031,Passaic County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,16,PASSAIC,34,31,NA,NA,455394
31016,1994,34031,Passaic County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,16,PASSAIC,34,31,2,456172,456172
31016,1995,34031,Passaic County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,16,PASSAIC,34,31,NA,NA,460502.5
31016,1996,34031,Passaic County,NJ,7,0,7,CW_newspapers,NA,NA,0,NJ,7,1,FALSE,0,0,31,16,PASSAIC,34,31,2,464833,464833
31016,1997,34031,Passaic County,NJ,7,2,5,CW_newspapers,NA,NA,0.285714286,NJ,7,1,FALSE,0.285714286,0,31,16,PASSAIC,34,31,NA,NA,475285
31016,1998,34031,Passaic County,NJ,7,4,3,CW_newspapers,NA,NA,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,2,485737,485737
31016,1999,34031,Passaic County,NJ,7,4,3,CW_newspapers,NA,NA,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,NA,NA,487393
31016,2000,34031,Passaic County,NJ,7,4,3,CW_newspapers,NA,NA,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,2,489049,489049
31016,2001,34031,Passaic County,NJ,7,5,2,CW_newspapers,NA,NA,0.714285714,NJ,7,1,FALSE,0.714285714,1,31,16,PASSAIC,34,31,NA,NA,492847.5
31016,2002,34031,Passaic County,NJ,7,5,2,CW_newspapers,NA,NA,0.714285714,NJ,7,1,FALSE,0.714285714,1,31,16,PASSAIC,34,31,3,496646,496646
31016,2003,34031,Passaic County,NJ,7,5,2,OC,0,11/5/02,0.714285714,NJ,7,1,FALSE,0.714285714,1,31,16,PASSAIC,34,31,NA,NA,497450.6667
31016,2004,34031,Passaic County,NJ,7,5,2,OC,0,11/4/03,0.714285714,NJ,7,1,FALSE,0.714285714,1,31,16,PASSAIC,34,31,NA,NA,498255.3333
31016,2005,34031,Passaic County,NJ,7,7,0,OC,0,11/2/04,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,1,499060,499060
31016,2006,34031,Passaic County,NJ,7,7,0,OC,0,11/2/04,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,1,497093,497093
31016,2007,34031,Passaic County,NJ,7,7,0,OC,0,11/2/04,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,3,492115,492115
31016,2008,34031,Passaic County,NJ,7,7,0,OC,0,11/2/04,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,NA,NA,495152
31016,2009,34031,Passaic County,NJ,7,7,0,OC,0,11/2/04,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,NA,NA,498189
31016,2010,34031,Passaic County,NJ,7,4,3,OC,0,11/3/09,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,6,501226,501226
31016,2011,34031,Passaic County,NJ,7,4,3,OC,0,11/2/10,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,NA,NA,502345.8333
31016,2012,34031,Passaic County,NJ,7,4,3,OC,0,11/8/11,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,16,PASSAIC,34,31,NA,NA,503465.6667
31016,2013,34031,Passaic County,NJ,7,7,0,OC,0,11/6/12,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,NA,NA,504585.5
31016,2014,34031,Passaic County,NJ,7,7,0,OC,0,11/6/12,1,NJ,7,1,FALSE,1,1,31,16,PASSAIC,34,31,NA,NA,505705.3333
31017,2006,34033,Salem County,NJ,7,5,2,OC,0,11/8/05,0.714285714,NJ,7,1,FALSE,0.714285714,1,31,17,SALEM,34,33,1,66595,66595
31017,2007,34033,Salem County,NJ,7,6,1,OC,0,11/7/06,0.857142857,NJ,7,1,FALSE,0.857142857,1,31,17,SALEM,34,33,3,66016,66016
31017,2008,34033,Salem County,NJ,7,6,1,OC,0,11/6/07,0.857142857,NJ,7,1,FALSE,0.857142857,1,31,17,SALEM,34,33,NA,NA,66038.33333
31017,2009,34033,Salem County,NJ,7,5,2,OC,0,11/4/08,0.714285714,NJ,7,1,FALSE,0.714285714,1,31,17,SALEM,34,33,NA,NA,66060.66667
31017,2010,34033,Salem County,NJ,7,4,3,OC,0,11/3/09,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,17,SALEM,34,33,6,66083,66083
31017,2011,34033,Salem County,NJ,7,4,3,OC,0,11/2/10,0.571428571,NJ,7,1,FALSE,0.571428571,1,31,17,SALEM,34,33,NA,NA,65641.83333
31017,2012,34033,Salem County,NJ,7,3,4,OC,0,11/8/11,0.428571429,NJ,7,1,FALSE,0.428571429,0,31,17,SALEM,34,33,NA,NA,65200.66667
31017,2013,34033,Salem County,NJ,7,3,4,OC,0,11/6/12,0.428571429,NJ,7,1,FALSE,0.428571429,0,31,17,SALEM,34,33,NA,NA,64759.5
31017,2014,34033,Salem County,NJ,7,3,4,OC,0,11/6/12,0.428571429,NJ,7,1,FALSE,0.428571429,0,31,17,SALEM,34,33,NA,NA,64318.33333
31018,1985,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,1,210878,210878
31018,1986,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,2,215710,215710
31018,1987,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,221005
31018,1988,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,2,226300,226300
31018,1989,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,233289.5
31018,1990,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,4,240279,240279
31018,1991,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,242813.25
31018,1992,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,245347.5
31018,1993,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,247881.75
31018,1994,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,2,250416,250416
31018,1995,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,260159
31018,1996,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,2,269902,269902
31018,1997,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,276401
31018,1998,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,2,282900,282900
31018,1999,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,290195
31018,2000,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,2,297490,297490
31018,2001,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,303688
31018,2002,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,3,309886,309886
31018,2003,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,313224
31018,2004,34035,Somerset County,NJ,5,0,5,CW_newspapers,NA,NA,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,316562
31018,2005,34035,Somerset County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,1,319900,319900
31018,2006,34035,Somerset County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,1,324186,324186
31018,2007,34035,Somerset County,NJ,5,0,5,OC,0,11/2/04,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,3,323552,323552
31018,2008,34035,Somerset County,NJ,5,0,5,OC,0,11/6/07,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,323516
31018,2009,34035,Somerset County,NJ,5,0,5,OC,0,11/4/08,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,323480
31018,2010,34035,Somerset County,NJ,5,0,5,OC,0,11/3/09,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,6,323444,323444
31018,2011,34035,Somerset County,NJ,5,0,5,OC,0,11/2/10,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,325161.8333
31018,2012,34035,Somerset County,NJ,5,0,5,OC,0,11/8/11,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,326879.6667
31018,2013,34035,Somerset County,NJ,5,0,5,OC,0,11/6/12,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,328597.5
31018,2014,34035,Somerset County,NJ,5,0,5,OC,0,11/6/12,0,NJ,5,1,FALSE,0,0,31,18,SOMERSET,34,35,NA,NA,330315.3333
31019,2010,34037,Sussex County,NJ,5,0,5,OC,0,11/3/09,0,NJ,5,1,FALSE,0,0,31,19,SUSSEX,34,37,6,149265,149265
31019,2011,34037,Sussex County,NJ,5,0,5,OC,0,11/2/10,0,NJ,5,1,FALSE,0,0,31,19,SUSSEX,34,37,NA,NA,148141.1667
31019,2012,34037,Sussex County,NJ,5,0,5,OC,0,11/8/11,0,NJ,5,1,FALSE,0,0,31,19,SUSSEX,34,37,NA,NA,147017.3333
31019,2013,34037,Sussex County,NJ,5,0,5,OC,0,11/6/12,0,NJ,5,1,FALSE,0,0,31,19,SUSSEX,34,37,NA,NA,145893.5
31019,2014,34037,Sussex County,NJ,5,0,5,OC,0,11/6/12,0,NJ,5,1,FALSE,0,0,31,19,SUSSEX,34,37,NA,NA,144769.6667
31020,1985,34039,Union County,NJ,9,4,5,CW_newspapers,NA,NA,0.444444444,NJ,9,1,FALSE,0.444444444,0,31,20,UNION,34,39,1,505460,505460
31020,1986,34039,Union County,NJ,9,2,7,CW_newspapers,NA,NA,0.222222222,NJ,9,1,FALSE,0.222222222,0,31,20,UNION,34,39,2,504096,504096
31020,1987,34039,Union County,NJ,9,2,7,CW_newspapers,NA,NA,0.222222222,NJ,9,1,FALSE,0.222222222,0,31,20,UNION,34,39,NA,NA,501998
31020,1988,34039,Union County,NJ,9,6,3,CW_newspapers,NA,NA,0.666666667,NJ,9,1,FALSE,0.666666667,1,31,20,UNION,34,39,2,499900,499900
31020,1989,34039,Union County,NJ,9,8,1,CW_newspapers,NA,NA,0.888888889,NJ,9,1,FALSE,0.888888889,1,31,20,UNION,34,39,NA,NA,496859.5
31020,1990,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,4,493819,493819
31020,1991,34039,Union County,NJ,9,6,3,CW_newspapers,NA,NA,0.666666667,NJ,9,1,FALSE,0.666666667,1,31,20,UNION,34,39,NA,NA,493699.25
31020,1992,34039,Union County,NJ,9,6,3,CW_newspapers,NA,NA,0.666666667,NJ,9,1,FALSE,0.666666667,1,31,20,UNION,34,39,NA,NA,493579.5
31020,1993,34039,Union County,NJ,9,3,6,CW_newspapers,NA,NA,0.333333333,NJ,9,1,FALSE,0.333333333,0,31,20,UNION,34,39,NA,NA,493459.75
31020,1994,34039,Union County,NJ,9,4,5,CW_newspapers,NA,NA,0.444444444,NJ,9,1,FALSE,0.444444444,0,31,20,UNION,34,39,2,493340,493340
31020,1995,34039,Union County,NJ,9,4,5,CW_newspapers,NA,NA,0.444444444,NJ,9,1,FALSE,0.444444444,0,31,20,UNION,34,39,NA,NA,495310.5
31020,1996,34039,Union County,NJ,9,4,5,CW_newspapers,NA,NA,0.444444444,NJ,9,1,FALSE,0.444444444,0,31,20,UNION,34,39,2,497281,497281
31020,1997,34039,Union County,NJ,9,6,3,CW_newspapers,NA,NA,0.666666667,NJ,9,1,FALSE,0.666666667,1,31,20,UNION,34,39,NA,NA,498944.5
31020,1998,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,2,500608,500608
31020,1999,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,511574.5
31020,2000,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,2,522541,522541
31020,2001,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,526652
31020,2002,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,3,530763,530763
31020,2003,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,530994.3333
31020,2004,34039,Union County,NJ,9,9,0,CW_newspapers,NA,NA,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,531225.6667
31020,2005,34039,Union County,NJ,9,9,0,OC,0,11/2/04,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,1,531457,531457
31020,2006,34039,Union County,NJ,9,9,0,OC,0,11/2/04,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,1,531088,531088
31020,2007,34039,Union County,NJ,9,9,0,OC,0,11/2/04,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,3,524658,524658
31020,2008,34039,Union County,NJ,9,9,0,OC,0,11/2/04,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,528605
31020,2009,34039,Union County,NJ,9,9,0,OC,0,11/2/04,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,532552
31020,2010,34039,Union County,NJ,9,9,0,OC,0,11/3/09,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,6,536499,536499
31020,2011,34039,Union County,NJ,9,9,0,OC,0,11/2/10,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,539687.5
31020,2012,34039,Union County,NJ,9,9,0,OC,0,11/8/11,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,542876
31020,2013,34039,Union County,NJ,9,9,0,OC,0,11/6/12,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,546064.5
31020,2014,34039,Union County,NJ,9,9,0,OC,0,11/6/12,1,NJ,9,1,FALSE,1,1,31,20,UNION,34,39,NA,NA,549253
31021,1997,34041,Warren County,NJ,3,0,3,OC,0,11/5/96,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,98087
31021,1998,34041,Warren County,NJ,3,1,2,OC,0,11/4/97,0.333333333,NJ,3,1,FALSE,0.333333333,0,31,21,WARREN,34,41,2,98600,98600
31021,1999,34041,Warren County,NJ,3,1,2,OC,0,11/3/98,0.333333333,NJ,3,1,FALSE,0.333333333,0,31,21,WARREN,34,41,NA,NA,100518.5
31021,2000,34041,Warren County,NJ,3,2,1,OC,0,11/2/99,0.666666667,NJ,3,1,FALSE,0.666666667,1,31,21,WARREN,34,41,2,102437,102437
31021,2001,34041,Warren County,NJ,3,1,2,OC,0,11/7/00,0.333333333,NJ,3,1,FALSE,0.333333333,0,31,21,WARREN,34,41,NA,NA,104987
31021,2002,34041,Warren County,NJ,3,1,2,OC,0,11/6/01,0.333333333,NJ,3,1,FALSE,0.333333333,0,31,21,WARREN,34,41,3,107537,107537
31021,2003,34041,Warren County,NJ,3,0,3,OC,0,11/5/02,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,108483.3333
31021,2004,34041,Warren County,NJ,3,0,3,OC,0,11/4/03,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,109429.6667
31021,2005,34041,Warren County,NJ,3,0,3,OC,0,11/2/04,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,1,110376,110376
31021,2006,34041,Warren County,NJ,3,0,3,OC,0,11/2/04,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,1,110919,110919
31021,2007,34041,Warren County,NJ,3,0,3,OC,0,11/2/04,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,3,109737,109737
31021,2008,34041,Warren County,NJ,3,0,3,OC,0,11/2/04,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,109388.6667
31021,2009,34041,Warren County,NJ,3,0,3,OC,0,11/2/04,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,109040.3333
31021,2010,34041,Warren County,NJ,3,0,3,OC,0,11/3/09,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,6,108692,108692
31021,2011,34041,Warren County,NJ,3,0,3,OC,0,11/2/10,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,108346.1667
31021,2012,34041,Warren County,NJ,3,0,3,OC,0,11/8/11,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,108000.3333
31021,2013,34041,Warren County,NJ,3,0,3,OC,0,11/6/12,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,107654.5
31021,2014,34041,Warren County,NJ,3,0,3,OC,0,11/6/12,0,NJ,3,1,FALSE,0,0,31,21,WARREN,34,41,NA,NA,107308.6667
32001,1989,35001,Bernalillo County,NM,5,3,2,CW_newspapers,NA,NA,0.6,NM,5,1,FALSE,0.6,1,32,1,BERNALILLO,35,1,NA,NA,486838.5
32001,1990,35001,Bernalillo County,NM,5,3,2,CW_newspapers,NA,NA,0.6,NM,5,1,FALSE,0.6,1,32,1,BERNALILLO,35,1,4,480577,480577
32001,1991,35001,Bernalillo County,NM,5,3,2,CW_newspapers,NA,NA,0.6,NM,5,1,FALSE,0.6,1,32,1,BERNALILLO,35,1,NA,NA,485248.25
